Train Size,Dataset,Level,Taxon,Training_Leaves_Count,Model_Path,Accuracy,Cross_Val_Accuracy,AUROC,Precision_0,Recall_0,F1_0,Precision_1,Recall_1,F1_1,Average_Precision,Order
5,focal,Order,Aliceevansvirales,5,models/Order_bg/Aliceevansvirales.pkl,0.9872448979591836,0.9936170212765958,0.9910698496905394,0.986910994764398,1.0,0.9934123847167324,1.0,0.6666666666666666,0.8,0.9371951219512196,
5,focal,Order,Krisvirales,5,models/Order_bg/Krisvirales.pkl,0.9987244897959184,0.9893617021276596,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,0.3333333333333333,
5,focal,Order,Mesyanzhinovvirales_1,5,models/Order_bg/Mesyanzhinovvirales_1.pkl,1.0,0.997872340425532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Masamunevirales,5,models/Order_bg/Masamunevirales.pkl,0.9987244897959184,0.9936170212765958,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,1.0,
5,focal,Order,Mangonelvirales,5,models/Order_bg/Mangonelvirales.pkl,0.9987244897959184,0.9914893617021278,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,1.0,
5,focal,Order,Mambelevirales,5,models/Order_bg/Mambelevirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
5,focal,Order,Madisavirales,5,models/Order_bg/Madisavirales.pkl,0.9987244897959184,0.9893617021276596,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,0.25,
5,focal,Order,Machetevirales,5,models/Order_bg/Machetevirales.pkl,0.9987244897959184,0.9893617021276596,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Lassovirales,5,models/Order_bg/Lassovirales.pkl,1.0,0.997872340425532,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Laevateinnvirales,5,models/Order_bg/Laevateinnvirales.pkl,0.9987244897959184,0.9893617021276596,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,1.0,
5,focal,Order,Labrysvirales,5,models/Order_bg/Labrysvirales.pkl,1.0,0.9936170212765958,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Kilijvirales,5,models/Order_bg/Kilijvirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Mizrakvirales,5,models/Order_bg/Mizrakvirales.pkl,0.9987244897959184,0.995744680851064,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Khopeshvirales,5,models/Order_bg/Khopeshvirales.pkl,0.9987244897959184,0.9914893617021276,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Kestrosvirales,5,models/Order_bg/Kestrosvirales.pkl,0.9987244897959184,1.0,,0.9987244897959184,1.0,0.9993618379068284,0.0,0.0,0.0,0.0053475935828877,
5,focal,Order,Kamikazevirales,5,models/Order_bg/Kamikazevirales.pkl,0.9974489795918368,0.9936170212765958,0.9993606138107416,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,0.8333333333333333,
5,focal,Order,Kamavirales,5,models/Order_bg/Kamavirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Kalisvirales,5,models/Order_bg/Kalisvirales.pkl,0.9987244897959184,1.0,0.998081841432225,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,0.7,
5,focal,Order,Jittevirales,5,models/Order_bg/Jittevirales.pkl,0.9987244897959184,0.9893617021276596,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Jambiyavirales,5,models/Order_bg/Jambiyavirales.pkl,0.9974489795918368,0.997872340425532,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Iklwavirales,5,models/Order_bg/Iklwavirales.pkl,1.0,0.997872340425532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Hungamungavirales,5,models/Order_bg/Hungamungavirales.pkl,1.0,0.995744680851064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Mesyanzhinovvirales_2,5,models/Order_bg/Mesyanzhinovvirales_2.pkl,0.9974489795918368,0.9914893617021278,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Muramasavirales,5,models/Order_bg/Muramasavirales.pkl,0.9987244897959184,0.9936170212765958,0.9990409207161124,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,0.75,
5,focal,Order,Amentumvirales,5,models/Order_bg/Amentumvirales.pkl,0.9961734693877552,1.0,1.0,0.99616368286445,1.0,0.9980781550288276,1.0,0.4,0.5714285714285715,1.0,
5,focal,Order,Salasmavirales,5,models/Order_bg/Salasmavirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Xiphosvirales,5,models/Order_bg/Xiphosvirales.pkl,0.9974489795918368,0.997872340425532,1.0,0.9974457215836526,1.0,0.9987212276214832,1.0,0.3333333333333333,0.5,1.0,
5,focal,Order,Vilmavirales,5,models/Order_bg/Vilmavirales.pkl,0.9897959183673468,0.9936170212765958,0.9975556220692408,0.9897304236200256,1.0,0.9948387096774194,1.0,0.3846153846153846,0.5555555555555556,0.9434850863422292,
5,focal,Order,Uluvirales,5,models/Order_bg/Uluvirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Thumleimavirales,5,models/Order_bg/Thumleimavirales.pkl,0.9987244897959184,0.997872340425532,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Stanwilliamsvirales,5,models/Order_bg/Stanwilliamsvirales.pkl,0.9987244897959184,0.9936170212765958,1.0,0.9987163029525032,1.0,0.9993577392421324,1.0,0.8333333333333334,0.9090909090909092,1.0,
5,focal,Order,Shotelvirales,5,models/Order_bg/Shotelvirales.pkl,0.9987244897959184,1.0,0.9994865211810012,0.9987179487179488,1.0,0.9993585631815266,1.0,0.8,0.888888888888889,0.9428571428571428,
5,focal,Order,Sengesevirales,5,models/Order_bg/Sengesevirales.pkl,0.9987244897959184,0.9936170212765958,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Schitovirales,5,models/Order_bg/Schitovirales.pkl,0.9834183673469388,0.9893617021276596,1.0,0.9832474226804124,1.0,0.9915529564652372,1.0,0.3809523809523809,0.5517241379310345,1.0000000000000002,
5,focal,Order,Sarissavirales,5,models/Order_bg/Sarissavirales.pkl,1.0,0.997872340425532,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Sagarisvirales,5,models/Order_bg/Sagarisvirales.pkl,0.9987244897959184,0.9936170212765958,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Nagamakivirales,5,models/Order_bg/Nagamakivirales.pkl,1.0,0.995744680851064,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Saffermanvirales,5,models/Order_bg/Saffermanvirales.pkl,0.9974489795918368,0.9893617021276596,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Rountreevirales_2,5,models/Order_bg/Rountreevirales_2.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Rountreevirales_1,5,models/Order_bg/Rountreevirales.pkl,0.9872448979591836,0.9914893617021278,1.0,0.9872448979591836,1.0,0.993581514762516,0.0,0.0,0.0,1.0,Rountreevirales_1
5,focal,Order,Pungovirales,5,models/Order_bg/Pungovirales.pkl,0.9936224489795918,0.9893617021276596,0.9940949935815148,0.9936224489795918,1.0,0.9968010236724248,0.0,0.0,0.0,0.825,
5,focal,Order,Pilumvirales,5,models/Order_bg/Pilumvirales.pkl,0.971938775510204,0.9893617021276596,0.9983826754385964,0.9718670076726342,1.0,0.9857328145265888,1.0,0.0833333333333333,0.1538461538461538,0.9566094801602046,
5,focal,Order,Pigervirales,5,models/Order_bg/Pigervirales.pkl,0.9961734693877552,0.9893617021276596,0.960576923076923,0.9961685823754788,1.0,0.9980806142034548,1.0,0.25,0.4,0.7551813471502591,
5,focal,Order,Peduovirales,5,models/Order_bg/Peduovirales.pkl,0.9744897959183674,0.9936170212765958,0.9986824769433464,0.9743260590500642,1.0,0.9869960988296488,1.0,0.2,0.3333333333333333,0.975349152542373,
5,focal,Order,Pantevenvirales,5,models/Order_bg/Pantevenvirales.pkl,0.9068877551020408,0.9893617021276596,0.998882918552036,0.903054448871182,1.0,0.9490579204466154,1.0,0.2980769230769231,0.4592592592592592,0.9901210030882928,
5,focal,Order,Orlajensenvirales,5,models/Order_bg/Orlajensenvirales.pkl,0.9974489795918368,0.9914893617021278,1.0,0.9974424552429668,1.0,0.998719590268886,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Howitzervirales,5,models/Order_bg/Howitzervirales.pkl,0.9987244897959184,0.9936170212765958,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Herellevirales,5,models/Order_bg/Herellevirales.pkl,0.9770408163265306,0.9893617021276596,1.0,0.9768934531450578,1.0,0.9883116883116884,1.0,0.217391304347826,0.3571428571428571,1.0,
5,focal,Order,Halberdvirales,5,models/Order_bg/Halberdvirales.pkl,0.9987244897959184,0.997872340425532,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Bombardvirales,5,models/Order_bg/Bombardvirales.pkl,0.9834183673469388,0.9893617021276596,0.9945732838589982,0.983397190293742,1.0,0.9916291049581456,1.0,0.0714285714285714,0.1333333333333333,0.8598938889653702,
5,focal,Order,Chukonuvirales,5,models/Order_bg/Chukonuvirales.pkl,0.9974489795918368,0.995744680851064,1.0,0.9974424552429668,1.0,0.998719590268886,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Chimallivirales_2,5,models/Order_bg/Chimallivirales_2.pkl,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Chimallivirales,5,models/Order_bg/Chimallivirales.pkl,0.9897959183673468,0.9936170212765958,1.0,0.9897828863346104,1.0,0.9948652118100128,1.0,0.1111111111111111,0.1999999999999999,1.0,
5,focal,Order,Chasevirales,5,models/Order_bg/Chasevirales.pkl,0.9987244897959184,0.997872340425532,1.0,0.9987212276214834,1.0,0.999360204734485,1.0,0.6666666666666666,0.8,1.0,
5,focal,Order,Chakrivirales,5,models/Order_bg/Chakrivirales.pkl,0.9987244897959184,1.0,0.9965855740503629,0.9987212276214834,1.0,0.999360204734485,1.0,0.6666666666666666,0.8,0.7380952380952381,
5,focal,Order,Chakramvirales,5,models/Order_bg/Chakramvirales.pkl,1.0,0.997872340425532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Catapultvirales,5,models/Order_bg/Catapultvirales.pkl,0.9974489795918368,0.9936170212765958,0.9890745501285346,0.9974358974358974,1.0,0.9987163029525032,1.0,0.6666666666666666,0.8,0.8458333333333333,
5,focal,Order,Casjensvirales,5,models/Order_bg/Casjensvirales.pkl,0.9923469387755102,0.9936170212765958,1.0,0.9923076923076924,1.0,0.996138996138996,1.0,0.4,0.5714285714285715,1.0,
5,focal,Order,Bowievirales,5,models/Order_bg/Bowievirales.pkl,0.9948979591836736,0.9893617021276596,1.0,0.9948519948519948,1.0,0.9974193548387096,1.0,0.6363636363636364,0.7777777777777778,1.0,
5,focal,Order,Bolasvirales,5,models/Order_bg/Bolasvirales.pkl,0.9987244897959184,1.0,1.0,0.9987146529562982,1.0,0.9993569131832798,1.0,0.8571428571428571,0.923076923076923,0.9999999999999998,
5,focal,Order,Gungnirvirales,5,models/Order_bg/Gungnirvirales.pkl,0.9987244897959184,0.995744680851064,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Bo-Shurikenvirales,5,models/Order_bg/Bo-Shurikenvirales.pkl,0.9923469387755102,0.9893617021276596,0.9994644387317908,0.9923469387755102,1.0,0.9961587708066582,0.0,0.0,0.0,0.9444444444444444,
5,focal,Order,Blunderbussvirales,5,models/Order_bg/Blunderbussvirales.pkl,0.9948979591836736,0.9914893617021278,1.0,0.9948717948717948,1.0,0.9974293059125964,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Bardichevirales,5,models/Order_bg/Bardichevirales.pkl,1.0,0.995744680851064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Ballistavirales,5,models/Order_bg/Ballistavirales.pkl,0.9808673469387756,0.9893617021276596,0.99987517942957,0.980719794344473,1.0,0.9902660609993512,1.0,0.2857142857142857,0.4444444444444445,0.9958592132505176,
5,focal,Order,Autographivirales,5,models/Order_bg/Autographivirales.pkl,0.9043367346938777,0.9893617021276596,0.9968778927880164,0.9031007751937984,1.0,0.94908350305499,1.0,0.1176470588235294,0.2105263157894736,0.9800875707226852,
5,focal,Order,Atlatlvirales,5,models/Order_bg/Atlatlvirales.pkl,0.9948979591836736,0.997872340425532,1.0,0.9948387096774194,1.0,0.9974126778783958,1.0,0.6923076923076923,0.8181818181818181,1.0,
5,focal,Order,Assiduvirales,5,models/Order_bg/Assiduvirales.pkl,0.9974489795918368,0.9893617021276596,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Arquebusvirales,5,models/Order_bg/Arquebusvirales.pkl,0.9426020408163264,0.9893617021276596,0.9989587671803416,0.9423076923076924,1.0,0.9702970297029704,1.0,0.0816326530612244,0.150943396226415,0.988103915035402,
5,focal,Order,Arbalestvirales,5,models/Order_bg/Arbalestvirales.pkl,0.9757653061224488,0.995744680851064,0.9991728200782796,0.9753246753246754,1.0,0.9875082182774492,1.0,0.4242424242424242,0.5957446808510638,0.9801870699403904,
5,focal,Order,Crassvirales,5,models/Order_bg/Crassvirales.pkl,0.9821428571428572,0.9893617021276596,1.0,0.9821200510855684,1.0,0.990979381443299,1.0,0.0666666666666666,0.125,1.0,
5,focal,Order,Crossbowvirales,5,models/Order_bg/Crossbowvirales.pkl,1.0,0.997872340425532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Culverinvirales,5,models/Order_bg/Culverinvirales.pkl,0.9987244897959184,0.9936170212765958,1.0,0.998719590268886,1.0,0.9993593850096092,1.0,0.75,0.8571428571428571,1.0,
5,focal,Order,Cutlassvirales,5,models/Order_bg/Cutlassvirales.pkl,0.9961734693877552,0.995744680851064,0.9998716302952504,0.99616368286445,1.0,0.9980781550288276,1.0,0.4,0.5714285714285715,0.9666666666666666,
5,focal,Order,Guelinvirales,5,models/Order_bg/Guelinvirales.pkl,1.0,0.9893617021276596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Grenadevirales,5,models/Order_bg/Grenadevirales.pkl,0.9987244897959184,0.995744680851064,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Glockvirales,5,models/Order_bg/Glockvirales.pkl,0.9974489795918368,0.9936170212765958,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Glaivevirales,5,models/Order_bg/Glaivevirales.pkl,0.9987244897959184,0.995744680851064,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Gladiusvirales,5,models/Order_bg/Gladiusvirales.pkl,1.0,0.995744680851064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Flintlockvirales,5,models/Order_bg/Flintlockvirales.pkl,0.9974489795918368,0.9893617021276596,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
5,focal,Order,Fauchardvirales,5,models/Order_bg/Fauchardvirales.pkl,0.9987244897959184,0.9893617021276596,1.0,0.9987212276214834,1.0,0.999360204734485,1.0,0.6666666666666666,0.8,1.0,
5,focal,Order,Falconetvirales,5,models/Order_bg/Falconetvirales.pkl,1.0,0.995744680851064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Falchionvirales,5,models/Order_bg/Falchionvirales.pkl,0.9987244897959184,0.995744680851064,1.0,0.9987212276214834,1.0,0.999360204734485,1.0,0.6666666666666666,0.8,1.0,
5,focal,Order,Ekuvirales,5,models/Order_bg/Ekuvirales.pkl,0.9961734693877552,0.9936170212765958,1.0,0.9961587708066582,1.0,0.99807568954458,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Dynamitevirales,5,models/Order_bg/Dynamitevirales.pkl,1.0,0.9893617021276596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Durandalvirales,5,models/Order_bg/Durandalvirales.pkl,0.9948979591836736,0.9914893617021278,1.0,0.9948914431673052,1.0,0.997439180537772,1.0,0.2,0.3333333333333333,1.0,
5,focal,Order,Dunevirales,5,models/Order_bg/Dunevirales.pkl,1.0,0.9936170212765958,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5,focal,Order,Druskavirales,5,models/Order_bg/Druskavirales.pkl,0.9974489795918368,0.9893617021276596,0.9124040920716112,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,0.0516273849607182,
5,focal,Order,Drexlervirales,5,models/Order_bg/Drexlervirales.pkl,0.9808673469387756,0.9914893617021278,1.0,0.9805699481865284,1.0,0.9901896664486594,1.0,0.4444444444444444,0.6153846153846153,1.0,
5,focal,Order,Doryvirales,5,models/Order_bg/Doryvirales.pkl,0.9974489795918368,1.0,0.9664322250639386,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,0.0416666666666666,
5,focal,Order,Dirkvirales,5,models/Order_bg/Dirkvirales.pkl,0.9961734693877552,1.0,1.0,0.9961734693877552,1.0,0.9980830670926516,0.0,0.0,0.0,1.0,
5,focal,Order,Derringervirales,5,models/Order_bg/Derringervirales.pkl,0.9974489795918368,0.995744680851064,1.0,0.9974424552429668,1.0,0.998719590268886,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Daovirales,5,models/Order_bg/Daovirales.pkl,0.9961734693877552,0.9936170212765958,1.0,0.9961587708066582,1.0,0.99807568954458,1.0,0.5,0.6666666666666666,1.0,
5,focal,Order,Zierdtvirales,5,models/Order_bg/Zierdtvirales.pkl,1.0,0.9936170212765958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Aliceevansvirales,10,models/Order_bg/Aliceevansvirales.pkl,0.9948979591836736,0.9966666666666668,0.9958001768346596,0.9947229551451188,1.0,0.9973544973544972,1.0,0.8666666666666667,0.9285714285714286,0.9420803429027114,
10,focal,Order,Amentumvirales,10,models/Order_bg/Amentumvirales.pkl,0.9961734693877552,0.9983333333333334,1.0,0.99616368286445,1.0,0.9980781550288276,1.0,0.4,0.5714285714285715,1.0,
10,focal,Order,Falconetvirales,10,models/Order_bg/Falconetvirales.pkl,1.0,0.9966666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Fauchardvirales,10,models/Order_bg/Fauchardvirales.pkl,1.0,0.9933333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Flintlockvirales,10,models/Order_bg/Flintlockvirales.pkl,0.9974489795918368,0.9866666666666668,1.0,0.9974489795918368,1.0,0.9987228607918264,0.0,0.0,0.0,1.0,
10,focal,Order,Gladiusvirales,10,models/Order_bg/Gladiusvirales.pkl,1.0,0.9966666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Glaivevirales,10,models/Order_bg/Glaivevirales.pkl,1.0,0.9966666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Glockvirales,10,models/Order_bg/Glockvirales.pkl,0.9987244897959184,0.9916666666666668,1.0,0.9987228607918264,1.0,0.9993610223642172,1.0,0.5,0.6666666666666666,1.0,
10,focal,Order,Herellevirales,10,models/Order_bg/Herellevirales.pkl,0.9974489795918368,0.9916666666666668,1.0,0.9973787680209698,1.0,0.9986876640419948,1.0,0.9130434782608696,0.9545454545454544,1.0,
10,focal,Order,Hungamungavirales,10,models/Order_bg/Hungamungavirales.pkl,1.0,0.9966666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
10,focal,Order,Iklwavirales,10,models/Order_bg/Iklwavirales.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
